id,occupation,gender,fame,birthyear
3319,performer,female,star,B
16732,manager,male,star,C
34613,performer,female,star,B
35579,sports,female,star,B
7714,sports,male,star,B
23128,sports,male,star,B
17378,science,male,star,E
39765,performer,female,star,C
36506,sports,male,star,C
41483,performer,male,star,D
16803,performer,female,star,C
21839,politics,female,star,C
8057,performer,male,star,D
43850,manager,male,star,C
9958,sports,male,star,B
28007,performer,female,star,B
39900,performer,male,star,E
10561,professional,male,star,D
17747,creator,male,star,D
23300,sports,male,star,C
11521,sports,male,star,C
46476,science,male,star,C
18704,manager,male,star,E
22645,performer,male,star,E
27827,creator,female,star,C
45671,performer,male,star,B
34770,creator,male,star,C
39567,creator,male,star,D
23057,sports,female,star,C
2875,performer,male,star,C
41038,sports,male,star,B
39657,sports,female,star,C
44176,sports,male,star,C
33120,performer,male,star,C
14524,sports,male,star,C
34611,performer,female,star,C
14026,performer,male,star,D
24425,performer,female,star,C
39698,politics,male,star,D
24876,creator,female,star,C
24241,sports,male,star,C
15973,sports,male,star,B
9185,creator,male,star,C
43485,sports,male,star,B
41593,performer,male,star,C
8745,performer,male,star,D
22663,performer,female,star,B
42231,creator,female,star,C
31995,performer,female,star,B
13813,sports,female,star,B
17546,politics,male,star,E
28953,sports,male,star,B
46925,professional,male,star,D
12177,performer,female,star,D
3264,performer,male,star,C
26761,performer,female,star,D
29458,politics,female,star,B
17158,performer,female,star,D
45355,creator,female,star,D
14387,sports,female,star,C
14113,performer,male,star,E
47849,performer,female,star,D
18789,performer,female,star,C
32821,politics,male,star,D
1523,sports,male,star,B
17921,sports,male,star,B
18569,sports,male,star,D
44113,creator,male,star,D
9256,performer,female,star,C
37683,sports,male,star,D
2179,science,male,star,C
15845,creator,male,star,D
26712,sports,male,star,C
8583,performer,female,star,B
40667,sports,male,star,B
2923,performer,male,star,C
21642,sports,male,star,B
22066,creator,male,star,C
4571,performer,female,star,B
32080,creator,male,star,C
18043,sports,male,star,B
10584,creator,male,star,C
13227,sports,male,star,B
40539,politics,male,star,D
45201,performer,male,star,C
13974,performer,female,star,C
36041,sports,female,star,B
32349,performer,female,star,A
25924,performer,female,star,D
7072,performer,female,star,B
35141,performer,female,star,D
31003,sports,female,star,C
18873,sports,female,star,C
12581,sports,male,star,B
11376,sports,male,star,C
11529,sports,male,star,D
31302,performer,female,star,C
35634,performer,male,star,B
14817,performer,male,star,B
21268,performer,female,star,B
23230,sports,male,star,B
18737,sports,male,star,C
18348,sports,female,star,C
44673,performer,female,star,C
18520,creator,male,star,E
2171,performer,male,star,C
35355,sports,male,star,C
8447,performer,female,star,C
3371,sports,male,star,E
22858,science,female,star,D
21290,sports,male,star,C
33263,performer,female,star,B
20238,sports,male,star,B
1398,performer,male,star,E
1442,manager,male,star,D
355,performer,male,star,C
35280,performer,female,star,C
47402,sports,female,star,B
711,sports,male,star,B
42452,manager,male,star,B
15561,performer,female,star,B
12583,sports,male,star,B
36063,creator,male,star,C
4062,performer,female,star,C
21813,performer,female,star,B
17386,creator,male,star,D
45328,performer,female,star,B
15116,sports,male,star,B
46134,sports,male,star,B
15693,creator,male,star,C
15501,creator,male,star,C
11598,sports,male,star,B
5052,performer,male,star,C
30130,creator,male,star,D
25769,creator,male,star,D
2305,performer,male,star,C
6057,performer,male,star,D
21583,performer,male,star,B
10868,creator,female,star,C
47528,science,male,star,A
37156,science,male,star,E
30461,sports,male,star,B
8375,performer,male,star,C
20366,creator,male,star,D
41468,creator,female,star,C
19368,sports,male,star,B
18924,sports,male,star,B
12883,performer,male,star,C
46672,creator,male,star,E
3893,politics,male,star,E
15399,manager,male,star,E
4021,performer,female,star,C
20425,performer,male,star,C
25144,creator,male,star,C
2212,sports,male,star,B
30025,creator,male,star,D
34300,science,male,star,C
25232,sports,male,star,B
271,creator,female,star,B
3700,sports,male,star,B
46383,creator,male,star,C
41148,performer,female,star,C
2031,performer,male,star,C
46252,creator,female,star,B
8527,sports,male,star,B
26207,science,male,star,B
10939,performer,male,star,C
48232,sports,male,star,B
19870,creator,male,star,C
40274,creator,male,star,C
4880,performer,male,star,D
1313,performer,female,star,C
15190,creator,female,star,D
46253,performer,female,star,C
14335,performer,female,star,C
43678,politics,male,star,D
31431,performer,male,star,B
29218,sports,male,star,C
17123,creator,male,star,E
34797,performer,female,star,E
9970,creator,male,star,E
35359,sports,male,star,C
41472,performer,male,star,C
32181,sports,male,star,B
3087,science,female,star,D
22110,sports,male,star,B
30145,sports,male,star,B
40731,performer,male,star,C
38570,performer,male,star,D
3695,performer,female,star,C
10037,sports,male,star,D
37018,performer,female,star,B
3683,performer,male,star,C
24435,performer,male,star,E
32953,performer,male,star,E
37004,creator,male,star,C
27144,sports,male,star,C
31848,performer,female,star,C
3097,performer,female,star,C
18985,politics,female,star,D
235,creator,male,star,D
46792,sports,male,star,C
11407,sports,male,star,B
39724,creator,female,star,E
21227,performer,female,star,C
14807,creator,male,star,C
4351,creator,male,star,D
29077,creator,male,star,C
47534,performer,male,star,C
6223,creator,male,star,D
16243,creator,male,star,C
38457,manager,male,star,D
13573,performer,male,star,C
36797,politics,male,star,D
17642,science,male,star,C
44493,performer,male,star,C
9030,sports,male,star,C
33507,performer,female,star,C
9656,sports,male,star,D
40437,performer,female,star,C
13919,performer,male,star,D
80,sports,male,star,C
9657,performer,male,star,C
7594,creator,male,star,D
7347,performer,male,star,C
40439,performer,male,star,C
28906,creator,female,star,C
9903,sports,male,star,D
27142,politics,male,star,D
16750,sports,male,star,B
26793,performer,male,star,C
41507,manager,male,star,D
39233,performer,female,star,C
22283,performer,male,star,D
846,creator,female,star,D
18052,sports,male,star,C
10991,performer,female,star,B
26691,creator,male,star,D
18526,performer,male,star,B
47570,creator,male,star,D
27515,sports,male,star,C
9070,creator,male,star,D
27090,creator,male,star,C
42848,sports,male,star,D
20046,creator,male,star,C
25268,performer,male,star,B
25214,performer,female,star,C
29111,performer,male,star,C
3283,sports,male,star,D
47200,creator,male,star,E
41175,performer,female,star,C
36559,performer,male,star,C
20414,professional,male,star,C
24277,performer,male,star,C
15723,performer,male,star,C
15802,creator,male,star,D
9707,creator,male,star,C
16979,sports,male,star,B
23935,creator,male,star,C
9216,performer,female,star,C
269,performer,male,star,C
27006,creator,male,star,E
27095,sports,male,star,B
35795,performer,male,star,D
7478,sports,male,star,B
27039,politics,female,star,D
33373,professional,male,star,C
22968,sports,male,star,B
13737,sports,male,star,B
15111,sports,male,star,B
17215,creator,male,star,E
22562,performer,male,star,B
23603,creator,male,star,B
41425,manager,female,star,C
6569,performer,female,star,D
48276,sports,male,star,C
34406,sports,male,star,D
25833,performer,male,star,C
11150,performer,male,star,C
45238,creator,male,star,B
43503,performer,male,star,B
28004,sports,male,star,C
4322,sports,female,star,B
18451,creator,male,star,B
33436,performer,female,star,B
21235,sports,male,star,B
44107,politics,female,star,D
15864,performer,male,star,C
43754,performer,male,star,D
19422,performer,male,star,B
16232,creator,male,star,C
33658,politics,female,star,D
34635,creator,male,star,C
28022,manager,male,star,E
30462,performer,female,star,D
2007,performer,male,star,B
23674,creator,male,star,D
44355,politics,male,star,E
9,performer,male,star,C
15409,politics,male,star,D
8210,performer,male,star,D
35733,creator,male,star,C
31087,creator,female,star,D
6710,performer,male,star,B
36263,politics,male,star,C
45086,sports,male,star,C
17878,creator,male,star,D
45934,creator,female,star,E
1600,creator,male,star,C
31588,performer,female,star,C
8667,performer,female,star,C
26239,creator,male,star,C
8170,performer,female,star,C
24302,sports,male,star,C
6625,creator,male,star,C
37175,performer,male,star,E
44659,politics,male,star,D
12208,sports,male,star,C
4609,sports,female,star,B
33017,creator,male,star,D
25475,creator,female,star,C
21323,performer,male,star,C
25371,creator,male,star,C
7843,sports,male,star,C
29076,science,male,star,C
34945,performer,female,star,B
3960,sports,male,star,B
32566,performer,male,star,C
36427,performer,male,star,B
38004,sports,male,star,D
8252,performer,male,star,C
19648,performer,female,star,C
22498,performer,male,star,C
37691,sports,male,star,B
35113,sports,male,star,B
1713,performer,female,star,D
28511,performer,male,star,B
36934,manager,male,star,D
21853,performer,male,star,B
5856,creator,male,star,C
48307,performer,female,star,C
37752,performer,male,star,C
25215,performer,female,star,D
9575,performer,male,star,D
43432,sports,male,star,B
44314,science,male,star,C
24337,sports,female,star,B
25159,creator,male,star,E
13753,sports,male,star,C
30050,manager,male,star,E
8793,creator,male,star,E
20944,creator,female,star,C
36347,sports,male,star,B
31818,sports,male,star,B
20106,performer,female,star,C
19404,politics,male,star,C
11517,politics,male,star,D
44498,sports,male,star,C
40178,performer,male,star,C
19380,performer,female,star,C
38678,performer,male,star,A
29872,creator,male,star,E
43821,sports,male,star,B
30591,performer,female,star,B
45624,sports,female,star,B
32784,creator,male,star,C
47503,sports,male,star,C
38384,sports,male,star,B
5237,sports,male,star,C
9702,professional,male,star,C
26917,performer,female,star,C
2868,politics,male,star,E
26191,sports,male,star,B
20186,performer,female,star,C
14327,sports,male,star,C
32736,creator,male,star,C
34212,creator,male,star,C
20096,sports,male,star,B
43090,performer,male,star,C
24817,creator,male,star,C
21528,sports,male,star,B
32896,politics,male,star,E
32331,performer,male,star,C
12929,politics,male,star,D
18951,performer,male,star,C
29776,sports,male,star,C
32862,creator,female,star,C
12555,creator,female,star,C
2251,performer,female,star,B
11134,performer,male,star,B
33381,sports,male,star,C
41909,sports,male,star,B
28746,creator,male,star,C
12078,performer,male,star,C
16312,sports,male,star,D
8207,sports,male,star,B
14088,sports,male,star,C
911,creator,male,star,A
6570,performer,male,star,C
43808,creator,male,star,E
12529,creator,female,star,C
36941,sports,female,star,B
13490,performer,female,star,B
8088,sports,female,star,C
41701,sports,male,star,B
37768,performer,male,star,D
14605,creator,female,star,B
43278,sports,female,star,A
13354,sports,male,star,C
43334,performer,male,star,C
39337,sports,male,star,D
47593,performer,male,star,D
47393,sports,male,star,B
21538,performer,female,star,B
1529,creator,female,star,C
18826,performer,female,star,B
45739,creator,male,star,C
112,sports,male,star,D
4348,performer,female,star,B
32176,performer,female,star,B
37517,performer,male,star,D
45930,sports,male,star,B
14138,politics,female,star,C
42000,performer,male,star,C
22255,performer,female,star,C
20299,sports,male,star,C
8345,performer,male,star,C
14854,sports,male,star,D
27765,performer,male,star,C
28739,performer,male,star,C
5227,creator,male,star,C
9214,performer,male,star,C
22211,creator,male,star,C
45446,creator,male,star,C
34821,sports,female,star,C
22128,creator,female,star,D
33685,sports,male,star,B
13900,performer,male,star,B
8072,sports,male,star,C
48146,sports,male,star,B
23694,creator,male,star,C
18780,performer,nonbinary,star,B
